,Date/Time,Retweet Count,Favourite Count,Retweet Rolling Av,Favourite Rolling Av
454,2018-12-03 18:35:24,7379,41259,5886.8,10375.05
455,2018-12-03 18:34:06,29460,0,7281.6,9550.4
456,2018-12-02 18:39:41,5760,41072,7567.25,11576.7
457,2018-11-30 21:04:42,33328,97708,9187.5,16011.75
458,2018-11-29 00:40:37,2119,0,9276.9,15759.2
459,2018-11-28 05:26:34,806,11089,9276.05,15987.95
460,2018-11-28 05:26:13,505,5014,9284.1,15978.15
461,2018-11-24 22:20:52,3724,27028,9304.75,15985.0
462,2018-11-24 22:19:27,1924,21756,9367.75,16599.15
463,2018-11-24 22:18:39,695,7937,9387.05,16753.85
464,2018-11-24 22:17:17,3564,31080,6523.3,18307.85
465,2018-11-24 22:15:36,323,5031,6502.25,18559.4
466,2018-11-24 22:14:55,1289,9170,5773.65,15911.95
467,2018-11-24 22:13:09,526,5523,5715.3,16188.1
468,2018-11-24 22:10:06,385,5503,5493.15,16463.25
469,2018-11-22 23:55:35,546,0,5505.45,16463.25
470,2018-11-22 23:55:13,239,0,5491.85,16463.25
471,2018-11-22 23:54:17,1802,0,4777.15,16463.25
472,2018-11-22 23:54:03,1213,0,4799.0,15637.6
473,2018-11-21 05:38:40,19203,0,5739.5,15458.5
474,2018-11-20 14:53:08,4354,0,5588.25,13395.55
475,2018-11-18 22:55:34,1254,21991,4177.95,14495.1
476,2018-11-18 18:56:15,12170,55919,4498.45,15237.45
477,2018-11-17 03:33:01,1654,0,2914.75,10352.05
478,2018-11-17 03:32:45,5207,0,3069.15,10352.05
479,2018-11-17 01:50:40,13464,0,3702.05,9797.6
480,2018-11-17 01:50:08,1497,11535,3751.65,10123.65
481,2018-11-16 16:00:58,3025,31762,3716.7,10360.35
482,2018-11-16 03:10:38,764,5590,3658.7,9552.05
483,2018-11-15 19:16:52,1218,17736,3684.85,10042.0
484,2018-11-15 17:49:29,242,4124,3518.75,8694.2
485,2018-11-15 17:37:55,239,2524,3514.55,8568.85
486,2018-11-15 02:39:08,324,3282,3466.3,8274.45
487,2018-11-15 02:19:29,9657,78974,3922.85,11947.0
488,2018-11-14 20:45:05,2738,42290,4040.5,13786.35
489,2018-11-13 00:53:53,11248,111057,4575.6,19339.2
490,2018-11-13 00:34:53,210,1435,4574.15,19410.95
491,2018-11-12 22:23:33,1181,0,4543.1,19410.95
492,2018-11-12 22:23:04,246,0,4494.75,19410.95
493,2018-11-12 22:22:49,420,0,3555.6,19410.95
494,2018-11-12 22:22:12,6603,49469,3668.05,21884.4
495,2018-11-12 21:43:58,714,0,3641.05,20784.85
496,2018-11-12 21:43:18,1460,0,3105.55,17988.9
497,2018-11-12 16:22:11,20533,0,4049.5,17988.9
498,2018-11-12 16:18:15,1310,0,3854.65,17988.9
499,2018-11-12 16:18:08,1524,0,3257.65,17988.9
500,2018-11-11 21:15:36,10321,77573,3698.85,21290.8
501,2018-11-11 11:03:56,5899,56932,3842.55,22549.3
502,2018-11-11 10:21:38,11938,0,4401.25,22269.8
503,2018-11-11 01:42:04,4591,33851,4569.9,23075.55
504,2018-11-10 20:38:37,3802,35011,4747.9,24619.9
505,2018-11-10 19:53:59,162,0,4744.05,24493.7
506,2018-11-10 19:53:41,3661,36441,4910.9,26151.65
507,2018-11-10 19:53:07,1949,21598,4525.5,23282.85
508,2018-11-10 18:38:28,841,0,4430.65,21168.35
509,2018-11-09 22:44:58,5810,0,4158.75,15615.5
510,2018-11-09 16:46:28,232,0,4159.85,15543.75
511,2018-11-09 16:45:07,4030,61420,4302.3,18614.75
512,2018-11-09 04:28:51,2998,0,4439.9,18614.75
513,2018-11-09 03:06:47,3917,33924,4614.75,20310.95
514,2018-11-09 01:07:55,3416,34142,4455.4,19544.6
515,2018-11-08 23:43:51,206,1457,4430.0,19617.45
516,2018-11-08 21:26:08,4233,21641,4568.65,20699.5
517,2018-11-08 20:09:49,83,752,3546.15,20737.1
518,2018-11-08 17:50:02,354,0,3498.35,20737.1
519,2018-11-08 17:46:22,11956,44009,4019.95,22937.55
520,2018-11-08 17:33:25,44892,133160,5748.5,25716.9
521,2018-11-07 16:51:29,8233,76491,5865.2,26694.85
522,2018-11-04 14:23:29,61087,258488,8322.65,39619.25
523,2018-11-03 02:50:03,1015,10141,8143.85,38433.75
524,2018-11-03 01:06:38,713,5390,7989.4,36952.7
525,2018-11-02 19:34:55,248,2791,7993.7,37092.25
526,2018-11-01 17:40:11,57286,0,10674.95,35270.2
527,2018-11-01 17:38:57,3507,0,10752.85,34190.3
528,2018-11-01 17:37:14,213,0,10721.45,34190.3
529,2018-11-01 17:35:33,15805,0,11221.2,34190.3
530,2018-11-01 02:56:54,20677,193428,12243.45,43861.7
531,2018-10-31 22:30:43,26147,113314,13349.3,46456.4
532,2018-10-30 21:25:07,63948,309299,16396.8,61921.35
533,2018-10-30 21:25:00,3832,25787,16392.55,61514.5
534,2018-10-30 20:20:24,4432,36546,16443.35,61634.7
535,2018-10-30 20:20:22,7192,48926,16792.65,64008.15
536,2018-10-30 20:20:20,5801,42010,16871.05,65026.6
537,2018-10-30 19:33:43,1270,0,16930.4,64989.0
538,2018-10-30 19:33:32,269,0,16926.15,64989.0
539,2018-10-30 19:20:48,160,0,16336.35,62788.55
540,2018-10-30 18:53:46,318,0,14107.65,56130.55
541,2018-10-30 17:43:23,521,0,13722.05,52306.0
542,2018-10-30 16:53:20,3633,33268,10849.35,41045.0
543,2018-10-30 14:42:08,1384,17378,10867.8,41406.85
544,2018-10-30 11:40:53,1107,0,10887.5,41137.35
545,2018-10-30 11:26:20,762,0,10913.2,40997.8
546,2018-10-30 11:25:32,406,0,8069.2,40997.8
547,2018-10-30 11:25:28,233,0,7905.5,40997.8
548,2018-10-30 11:22:22,588,9336,7924.25,41464.6
549,2018-10-29 22:14:22,3342,16952,7301.1,42312.2
550,2018-10-29 22:01:58,87,0,6271.6,32640.8
551,2018-10-29 21:42:26,2126,7604,5070.55,27355.3
552,2018-10-29 19:58:05,217,0,1884.0,11890.35
553,2018-10-29 19:21:21,1375,0,1761.15,10601.0
554,2018-10-29 18:50:34,381,0,1558.6,8773.7
555,2018-10-29 18:34:50,207,0,1209.35,6327.4
556,2018-10-29 15:53:59,4641,0,1151.35,4226.9
557,2018-10-29 14:39:20,4421,29648,1308.9,5709.3
558,2018-10-29 12:58:50,1548,0,1372.85,5709.3
559,2018-10-29 12:57:09,1038,0,1416.75,5709.3
560,2018-10-29 11:11:46,2673,0,1534.5,5709.3
561,2018-10-29 11:08:31,499,0,1533.4,5709.3
562,2018-10-29 11:07:23,299,0,1366.7,4045.9
563,2018-10-29 11:05:24,3715,0,1483.25,3177.0
564,2018-10-29 11:03:52,532,0,1454.5,3177.0
565,2018-10-29 03:56:05,221,0,1427.45,3177.0
566,2018-10-29 03:56:02,207,0,1417.5,3177.0
567,2018-10-29 03:55:53,383,0,1425.0,3177.0
568,2018-10-28 22:12:34,502,0,1420.7,2710.2
569,2018-10-28 18:53:50,3433,41695,1425.25,3947.35
570,2018-10-28 18:48:50,376,0,1439.7,3947.35
571,2018-10-28 18:23:09,225,0,1344.65,3567.15
572,2018-10-28 18:23:02,211,0,1344.35,3567.15
573,2018-10-28 18:22:19,353,0,1293.25,3567.15
574,2018-10-28 18:21:48,238,0,1286.1,3567.15
575,2018-10-28 18:21:02,4683,34296,1509.9,5281.95
576,2018-10-28 16:27:12,7832,32099,1669.45,6886.9
577,2018-10-28 15:17:35,123,0,1454.55,5404.5
578,2018-10-28 15:17:20,108,0,1382.55,5404.5
579,2018-10-28 14:07:00,1455,16312,1403.4,6220.1
580,2018-10-28 04:10:37,831,4701,1311.3,6455.15
581,2018-10-28 02:12:52,5221,50325,1547.4,8971.4
582,2018-10-27 16:16:21,858,0,1575.35,8971.4
583,2018-10-27 16:15:22,6678,0,1723.5,8971.4
584,2018-10-27 16:05:50,6678,41510,2030.8,11046.9
585,2018-10-26 22:45:58,6424,47989,2340.95,13446.35
586,2018-10-26 21:59:13,884,0,2374.8,13446.35
587,2018-10-26 19:14:20,1309,15216,2421.1,14207.15
588,2018-10-26 19:11:41,922,13823,2442.1,14898.3
589,2018-10-25 15:26:18,283,0,2284.6,12813.55
590,2018-10-25 11:09:12,469,0,2289.25,12813.55
591,2018-10-24 22:34:45,1159,12343,2335.95,13430.7
592,2018-10-24 22:29:40,7170,55552,2683.9,16208.3
593,2018-10-24 11:15:46,198,0,2676.15,16208.3
594,2018-10-23 21:17:28,246,0,2676.55,16208.3
595,2018-10-23 19:56:04,13887,0,3136.75,14493.5
596,2018-10-23 19:55:14,19090,130099,3699.65,19393.5
597,2018-10-23 02:45:31,794,4647,3733.2,19625.85
598,2018-10-23 02:42:58,195,1995,3737.55,19725.6
599,2018-10-23 01:34:00,248,0,3677.2,18910.0
600,2018-10-23 00:56:57,641,0,3667.7,18674.95
601,2018-10-22 23:30:28,337,0,3423.5,16158.7
602,2018-10-22 20:56:14,760,0,3418.6,16158.7
603,2018-10-22 14:07:16,1465,0,3157.95,16158.7
604,2018-10-22 14:06:09,5451,0,3096.6,14083.2
605,2018-10-22 11:29:21,400,0,2795.4,11683.75
606,2018-10-22 11:29:04,658,0,2784.1,11683.75
607,2018-10-22 11:06:52,151,0,2726.2,10922.95
608,2018-10-22 11:06:39,323,2863,2696.25,10374.95
609,2018-10-22 09:39:10,643,5389,2714.25,10644.4
610,2018-10-22 07:54:25,271,2397,2704.35,10764.25
611,2018-10-22 07:53:02,426,3545,2667.7,10324.35
612,2018-10-21 10:31:33,1395,17952,2378.95,8444.35
613,2018-10-20 23:26:35,2536,24219,2495.85,9655.3
614,2018-10-20 21:41:13,166,0,2491.85,9655.3
615,2018-10-20 21:41:05,107,0,1802.85,9655.3
616,2018-10-20 20:05:36,897,13782,893.2,3839.45
617,2018-10-20 19:59:50,61,818,856.55,3648.0
618,2018-10-20 17:50:09,3520,18395,1022.8,4468.0
619,2018-10-20 17:17:15,3650,30133,1192.9,5974.65
620,2018-10-19 23:07:08,887,0,1205.2,5974.65
621,2018-10-19 14:31:26,252,2764,1200.95,6112.85
622,2018-10-19 12:39:38,1716,15480,1248.75,6886.85
623,2018-10-19 08:21:38,557,6702,1203.35,7221.95
624,2018-10-18 18:24:45,4016,24845,1131.6,8464.2
625,2018-10-18 09:56:36,1133,10508,1168.25,8989.6
626,2018-10-16 10:59:29,929,5991,1181.8,9289.15
627,2018-10-16 10:59:12,2272,15986,1287.85,10088.45
628,2018-10-16 10:34:59,1021,5821,1322.75,10236.35
629,2018-10-16 10:01:50,1190,6742,1350.1,10304.0
630,2018-10-16 07:33:27,471,3429,1360.1,10355.6
631,2018-10-14 23:38:51,2810,16577,1479.3,11007.2
632,2018-10-14 20:57:14,389,3061,1429.0,10262.65
633,2018-10-14 19:25:33,659,7954,1335.15,9449.4
634,2018-10-14 14:01:53,1860,7086,1419.85,9803.7
635,2018-10-14 13:56:38,620,3499,1445.5,9978.65
636,2018-10-14 13:51:20,536,4394,1427.45,9509.25
637,2018-10-13 23:29:40,8285,24740,1838.65,10705.35
638,2018-10-13 23:28:50,603,3976,1692.8,9984.4
639,2018-10-13 23:27:54,500,3120,1535.3,8633.75
640,2018-10-13 21:25:01,1079,6395,1544.9,8953.5
641,2018-10-05 02:00:18,327,3684,1548.65,8999.5
642,2018-10-04 14:39:07,2819,11032,1603.8,8777.1
643,2018-10-04 14:22:36,366,3498,1594.25,8616.9
644,2018-10-04 14:21:44,244,3073,1405.65,7528.3
645,2018-10-04 14:21:18,196,2151,1358.8,7110.45
646,2018-10-04 13:47:24,235,2758,1324.1,6948.8
647,2018-10-04 13:43:12,260,3221,1223.5,6310.55
648,2018-10-04 13:42:28,348,3064,1189.85,6172.7
649,2018-10-04 05:09:59,1665,12821,1213.6,6476.65
650,2018-10-03 21:44:14,472,3804,1213.65,6495.4
651,2018-10-03 19:41:12,290,2953,1087.65,5814.2
652,2018-10-03 19:39:33,313,2563,1083.85,5789.3
653,2018-10-03 19:37:56,314,2626,1066.6,5522.9
654,2018-10-03 19:35:50,362,2494,991.7,5293.3
655,2018-10-03 19:33:50,227,2145,972.05,5225.6
656,2018-10-03 19:31:51,264,2383,958.45,5125.05
657,2018-10-03 19:25:03,239,3051,556.15,4040.6
658,2018-10-03 19:19:33,299,4014,540.95,4042.5
659,2018-10-03 19:18:23,380,3734,534.95,4073.2
660,2018-10-03 19:17:01,7338,55196,847.9,6513.25
661,2018-10-03 13:32:35,1151,12243,889.1,6941.2
662,2018-10-03 13:32:23,1985,21704,847.4,7474.8
663,2018-10-03 13:31:20,1552,10523,906.7,7826.05
664,2018-10-03 03:52:21,1424,7307,965.7,8037.75
665,2018-10-03 02:30:17,514,3434,981.6,8101.9
666,2018-10-02 23:48:16,668,7136,1003.25,8320.8
667,2018-10-02 23:35:43,1095,9189,1045.0,8619.2
668,2018-10-02 23:10:49,45,472,1029.85,8489.6
669,2018-10-02 22:50:56,6130,59033,1253.1,10800.2
670,2018-10-02 21:45:17,874,9958,1273.2,11107.9
671,2018-10-02 21:44:54,521,4771,1284.75,11198.8
672,2018-10-02 19:44:44,1333,11289,1335.75,11635.1
673,2018-10-02 19:25:26,481,4551,1344.1,11731.35
674,2018-10-02 18:28:42,1396,9209,1395.8,12067.1
675,2018-10-02 18:28:10,398,4819,1404.35,12200.8
676,2018-10-02 16:33:57,25149,93955,2648.6,16779.4
677,2018-10-01 16:41:15,38801,0,4576.7,16626.85
678,2018-10-01 16:41:06,3440,22372,4733.75,17544.75
679,2018-10-01 01:16:48,932,10045,4761.35,17860.3
680,2018-09-30 22:54:11,2115,19422,4500.2,16071.6
681,2018-09-30 22:51:51,853,8335,4485.3,15876.2
682,2018-09-30 20:20:28,1752,17900,4473.65,15686.0
683,2018-09-30 20:00:47,4372,28090,4614.65,16564.35
684,2018-09-30 19:07:43,10927,84683,5089.8,20433.15
685,2018-09-30 18:27:18,24015,108874,6264.85,25705.15
686,2018-09-30 18:15:31,5190,37013,6490.95,27199.0
687,2018-09-30 18:14:55,402,5649,6456.3,27022.0
688,2018-09-30 18:04:07,1975,14996,6552.8,27748.2
689,2018-09-30 18:03:31,696,7886,6281.1,25190.85
690,2018-09-30 17:59:20,3353,21785,6405.05,25782.2
691,2018-09-30 17:30:11,1641,13696,6461.05,26228.45
692,2018-09-30 16:12:46,501,7871,6419.45,26057.55
693,2018-09-30 15:59:07,2040,23666,6497.4,27013.3
694,2018-09-30 15:58:55,1031,12576,6479.15,27181.65
695,2018-09-30 15:45:54,4799,49718,6699.2,29426.6
696,2018-09-30 14:37:38,25633,175154,6723.4,33486.55
697,2018-09-29 22:07:00,11476,86594,5357.15,37816.25
698,2018-09-29 15:48:56,36651,211041,7017.7,47249.7
699,2018-09-29 12:16:48,7832,49311,7362.7,49213.0
700,2018-09-28 02:31:05,3604,19643,7437.15,49224.05
701,2018-09-28 00:15:39,1078,12122,7448.4,49413.4
702,2018-09-27 22:49:22,484,5117,7385.0,48774.25
703,2018-09-27 22:29:05,1162,12987,7224.5,48019.1
704,2018-09-27 22:28:16,403,5370,6698.3,44053.45
705,2018-09-27 22:27:47,487,6415,5521.9,38930.5
706,2018-09-27 22:21:01,8854,70825,5705.1,40621.1
707,2018-09-27 22:18:06,1284,16077,5749.2,41142.5
708,2018-09-27 20:52:42,53397,159983,8320.3,48391.85
709,2018-09-27 19:54:39,871,11169,8329.05,48556.0
710,2018-09-27 19:54:23,717,8583,8197.25,47895.9
711,2018-09-27 19:48:39,741,8350,8152.25,47628.6
712,2018-09-27 19:48:22,1505,11806,8202.45,47825.35
713,2018-09-27 19:38:54,881,10426,8144.5,47163.35
714,2018-09-27 19:34:33,642,6893,8125.05,46879.2
715,2018-09-27 18:14:19,2891,29346,8029.65,45860.6
716,2018-09-27 15:15:00,1015,14202,6798.75,37813.0
717,2018-09-27 14:57:32,66497,248340,9549.8,45900.3
718,2018-09-27 14:13:47,438,4411,7739.15,35568.8
719,2018-09-27 14:13:19,556,4322,7375.35,33319.35
720,2018-09-27 14:13:07,681,6868,7229.2,32680.6
721,2018-09-27 03:16:28,688,8781,7209.7,32513.55
722,2018-09-27 03:02:21,2917,18973,7331.35,33206.35
723,2018-09-27 03:01:16,626,6720,7304.55,32893.0
724,2018-09-27 03:00:40,1365,10860,7352.65,33167.5
725,2018-09-27 00:07:08,1007,8903,7378.65,33291.9
726,2018-09-27 00:07:01,3436,29031,7107.75,31202.2
727,2018-09-27 00:06:52,1065,12640,7096.8,31030.35
728,2018-09-27 00:01:21,1135,12239,4483.7,23643.15
729,2018-09-27 00:01:14,607,5673,4470.5,23368.35
730,2018-09-27 00:00:31,334,3315,4451.35,23104.95
731,2018-09-26 23:58:54,320,3264,4430.3,22850.65
732,2018-09-26 23:58:03,462,4058,4378.15,22463.25
733,2018-09-26 21:23:17,1005,13191,4384.35,22601.5
734,2018-09-26 01:56:17,2231,29835,4463.8,23748.6
735,2018-09-26 00:01:13,850,9321,4361.75,22747.35
736,2018-09-25 21:34:18,515,6775,4336.75,22376.0
737,2018-09-25 17:37:03,818,9112,1052.8,10414.6
738,2018-09-25 16:46:59,580,7088,1059.9,10548.45
739,2018-09-25 15:17:51,1917,25709,1127.95,11617.8
740,2018-09-24 21:53:35,3334,32402,1260.6,12894.5
741,2018-09-24 16:47:00,7398,34900,1596.1,14200.45
742,2018-09-24 16:34:18,7982,48380,1849.35,15670.8
743,2018-09-24 16:13:44,1552,10748,1895.65,15872.2
744,2018-09-24 00:43:41,4682,48478,2061.5,17753.1
745,2018-09-23 19:13:33,13285,126055,2675.4,23610.7
746,2018-09-23 03:02:05,3682,24349,2687.7,23376.6
747,2018-09-23 02:34:17,2144,18919,2741.65,23690.55
748,2018-09-23 02:09:39,279,4677,2698.85,23312.45
749,2018-09-23 02:09:27,406,4896,2688.8,23273.6
750,2018-09-23 01:46:24,6965,80140,3020.35,27114.85
751,2018-09-23 01:37:19,1392,15756,3073.95,27739.45
752,2018-09-22 22:20:29,10425,47427,3572.1,29907.9
753,2018-09-22 21:28:59,7149,38946,3879.3,31195.65
754,2018-09-22 21:13:44,8037,35038,4169.6,31455.8
755,2018-09-22 17:42:15,5302,28726,4392.2,32426.05
756,2018-09-22 17:41:35,3689,20570,4550.9,33115.8
757,2018-09-22 17:41:24,1912,12821,4605.6,33301.25
758,2018-09-22 17:41:15,2764,17018,4714.8,33797.75
759,2018-09-22 17:32:11,1790,16409,4708.45,33332.75
760,2018-09-22 17:16:27,11265,61953,5105.0,34810.3
761,2018-09-22 17:16:14,3163,21645,4893.25,34147.55
762,2018-09-22 17:15:59,2415,16396,4614.9,32548.35
763,2018-09-22 16:31:12,653,8542,4569.95,32438.05
764,2018-09-22 15:49:34,2539,13547,4462.8,30691.5
765,2018-09-22 15:14:14,1274,15405,3862.25,25159.0
766,2018-09-22 13:47:09,5488,54506,3952.55,26666.85
767,2018-09-22 12:35:41,4442,22785,4067.45,26860.15
768,2018-09-22 11:59:15,2139,20339,4160.45,27643.25
769,2018-09-22 11:55:51,662,6606,4173.25,27728.75
770,2018-09-22 03:11:43,396,5032,3844.8,23973.35
771,2018-09-22 03:10:54,338,4186,3792.1,23394.85
772,2018-09-22 03:08:59,248,2779,3283.25,21162.45
773,2018-09-22 03:08:07,402,3726,2945.9,19401.45
774,2018-09-22 03:07:52,306,3007,2559.35,17799.9
775,2018-09-22 03:07:35,284,2979,2308.45,16512.55
776,2018-09-22 03:06:59,256,2708,2136.8,15619.45
777,2018-09-22 03:06:41,247,2516,2053.55,15104.2
778,2018-09-22 03:06:25,227,2425,1926.7,14374.55
779,2018-09-22 03:06:01,365,2736,1855.45,13690.9
780,2018-09-22 03:05:33,288,2911,1306.6,10738.8
781,2018-09-22 03:04:56,305,2859,1163.7,9799.5
782,2018-09-22 01:36:28,549,7582,1070.4,9358.8
783,2018-09-22 01:35:59,686,7500,1072.05,9306.7
784,2018-09-22 01:35:15,25013,134880,2195.75,15373.35
785,2018-09-22 01:34:14,976,9349,2180.85,15070.55
786,2018-09-20 20:35:11,2337,20589,2023.3,13374.7
787,2018-09-20 20:11:48,550,4975,1828.7,12484.2
788,2018-09-20 18:51:47,260,2459,1734.75,11590.2
789,2018-09-20 18:50:53,637,3892,1733.5,11454.5
790,2018-09-20 18:22:25,763,6453,1751.85,11525.55
791,2018-09-20 18:10:14,209,2193,1745.4,11425.9
792,2018-09-20 18:09:26,204,2114,1743.2,11392.65
793,2018-09-20 18:08:23,633,5371,1754.75,11474.9
794,2018-09-20 17:10:41,357,2414,1757.3,11445.25
795,2018-09-20 17:10:23,387,2607,1762.45,11426.65
796,2018-09-20 17:10:07,451,2807,1772.2,11431.6
797,2018-09-20 17:09:53,366,2433,1778.15,11427.45
798,2018-09-20 14:42:32,346,4144,1784.1,11513.4
799,2018-09-20 14:16:22,1834,10328,1857.55,11893.0
800,2018-09-20 14:16:03,42387,204095,3962.5,21952.2
801,2018-09-19 23:33:15,923,6792,3993.4,22148.85
802,2018-09-19 04:27:09,5352,33421,4233.55,23440.8
803,2018-09-18 22:23:56,349,3942,4216.7,23262.9
804,2018-09-18 19:21:01,450,6351,2988.55,16836.45
805,2018-09-18 12:45:11,16501,76498,3764.8,20193.9
806,2018-09-18 03:45:05,47462,154846,6021.05,26906.75
807,2018-09-18 03:09:39,1055,11321,6046.3,27224.05
808,2018-09-18 03:09:05,757,7739,6071.15,27488.05
809,2018-09-18 03:08:33,3554,30015,6217.0,28794.2
810,2018-09-18 03:07:41,1158,9148,6236.75,28928.95
811,2018-09-18 03:07:17,634,6643,6258.0,29151.45
812,2018-09-18 03:06:23,656,6708,6280.6,29381.15
813,2018-09-18 03:06:01,450,5399,6271.45,29382.55
814,2018-09-18 03:05:20,562,5742,6281.7,29548.95
815,2018-09-18 03:04:31,960,10299,6310.35,29933.55
816,2018-09-18 00:20:51,1636,11380,6369.6,30362.2
817,2018-09-18 00:20:27,714,7000,6387.0,30590.55
818,2018-09-18 00:20:03,713,6713,6405.35,30719.0
819,2018-09-18 00:19:23,613,5965,6344.3,30500.85
820,2018-09-18 00:18:53,988,8999,4274.35,20746.05
821,2018-09-18 00:18:21,2319,21813,4344.15,21497.1
822,2018-09-18 00:17:50,956,9647,4124.35,20308.4
823,2018-09-17 22:49:44,5056,0,4359.7,20111.3
824,2018-09-17 21:32:01,36553,158535,6164.85,27720.5
825,2018-09-17 21:24:03,809,8839,5380.25,24337.55
826,2018-09-17 20:13:31,1219,12049,3068.1,17197.7
827,2018-09-17 18:04:05,474,6260,3039.05,16944.65
828,2018-09-17 18:03:57,418,4138,3022.1,16764.6
829,2018-09-17 18:03:48,370,3611,2862.9,15444.4
830,2018-09-17 18:03:40,678,5838,2838.9,15278.9
831,2018-09-17 17:32:28,4287,23922,3021.55,16142.85
832,2018-09-17 17:29:44,5231,19912,3250.3,16803.05
833,2018-09-17 17:25:24,3056,13922,3380.6,17229.2
834,2018-09-17 16:46:42,7406,30539,3722.8,18469.05
835,2018-09-17 16:28:52,4099,22943,3879.75,19101.25
836,2018-09-17 15:11:54,27117,90543,5153.8,23059.4
837,2018-09-16 18:55:15,1025,7857,5169.35,23102.25
838,2018-09-16 18:54:21,591,5984,5163.25,23065.8
839,2018-09-16 17:09:05,396,4551,5152.4,22995.1
840,2018-09-16 17:07:27,270,3491,5116.5,22719.7
841,2018-09-16 16:24:50,268,3200,5013.95,21789.05
842,2018-09-16 15:57:46,4216,30637,5176.95,22838.55
843,2018-09-16 03:12:11,1437,13412,4996.0,23509.15
844,2018-09-15 21:54:49,2585,36104,3297.6,17387.6
845,2018-09-15 20:11:52,624,8254,3288.35,17358.35
846,2018-09-15 16:18:32,5005,37434,3477.65,18627.6
847,2018-09-15 01:20:53,3684,42548,3638.15,20442.0
848,2018-09-15 00:37:41,1069,14380,3670.7,20954.1
849,2018-09-14 18:23:25,1994,10468,3751.9,21296.95
850,2018-09-14 17:41:39,9707,60628,4203.35,24036.45
851,2018-09-13 21:10:45,88800,269967,8429.0,36338.7
852,2018-09-13 00:06:44,7010,37171,8517.95,37201.65
853,2018-09-12 18:58:09,13718,73908,9051.05,40200.95
854,2018-09-11 22:48:38,48202,144804,11090.85,45914.2
855,2018-09-10 21:30:52,5445,34163,11158.15,46475.2
856,2018-09-10 21:16:26,8301,72470,10217.35,45571.55
857,2018-09-10 19:09:55,2572,17793,10294.7,46068.35
858,2018-09-10 18:34:28,35442,123021,12037.25,51920.2
859,2018-09-10 06:02:12,874,11045,12061.15,52244.9
860,2018-09-10 05:41:18,1922,20207,12143.75,53080.7
861,2018-09-10 03:27:21,6271,68160,12443.9,56328.7
862,2018-09-10 03:21:01,37476,113387,14106.9,60466.2
863,2018-09-10 03:19:44,1130,13872,14091.55,60489.2
864,2018-09-10 03:18:06,500,8181,13987.3,59093.05
865,2018-09-10 03:12:30,5428,60138,14227.5,61687.25
866,2018-09-08 23:45:00,81342,248489,18044.35,72240.0
867,2018-09-08 18:45:29,15864,90383,18653.35,74631.75
868,2018-09-08 12:08:24,24005,96863,19800.15,78755.9
869,2018-09-07 18:13:50,18196,85101,20610.25,82487.55
870,2018-09-07 02:55:22,1602,11718,20205.0,80042.05
871,2018-09-05 08:45:55,7440,55123,16137.0,69299.85
872,2018-09-05 08:45:42,4872,31958,16030.1,69039.2
873,2018-09-05 08:38:56,10770,68640,15882.7,68775.8
874,2018-09-05 08:36:41,3327,21397,13638.95,62605.45
875,2018-09-05 08:35:09,3983,24389,13565.85,62116.75
876,2018-09-05 08:32:51,2700,17470,13285.8,59366.75
877,2018-09-05 07:58:29,2881,20197,13301.25,59486.95
878,2018-09-05 07:58:10,5110,34643,11784.65,55068.05
879,2018-09-05 07:56:52,8972,51456,12189.55,57088.6
880,2018-09-02 05:17:31,434,5445,12115.15,56350.5
881,2018-08-31 02:05:31,1056,7160,11854.4,53300.5
882,2018-08-30 01:46:47,13867,71026,10673.95,51182.45
883,2018-08-28 20:57:47,11568,57355,11195.85,53356.6
884,2018-08-28 18:01:29,81809,182585,15261.3,62076.8
885,2018-08-28 03:09:36,5043,29571,15242.05,60548.45
886,2018-08-27 16:28:05,7505,49265,11550.2,50587.25
887,2018-08-27 16:00:09,6128,31235,11063.4,47629.85
888,2018-08-27 15:59:38,40801,159953,11903.2,50784.35
889,2018-08-27 15:36:44,1748,14556,11080.8,47257.1
890,2018-08-27 15:36:24,4266,29592,11214.0,48150.8
891,2018-08-22 16:59:33,1715,12122,10927.75,46000.75
892,2018-08-22 16:30:35,5315,48060,10949.9,46805.85
893,2018-08-22 14:44:28,1026,16753,10462.7,44211.5
894,2018-08-21 20:54:07,35199,145929,12056.3,50438.1
895,2018-08-21 18:12:55,38236,112780,13768.95,54857.65
896,2018-08-20 20:49:45,4201,51449,13844.0,56556.6
897,2018-08-13 20:29:17,5140,25131,13956.95,56803.3
898,2018-08-13 20:28:58,23160,93169,14859.45,59729.6
899,2018-08-13 17:35:17,13988,65012,15110.25,60407.4
900,2018-08-13 17:34:25,70022,205255,18589.65,70397.9
901,2018-08-13 13:58:30,1555,8530,18614.6,70466.4
902,2018-08-13 13:56:41,5639,0,18203.2,66915.1
903,2018-08-12 15:52:47,1976,12700,17723.6,64682.35
904,2018-08-11 23:52:51,3961,58647,13831.2,58485.45
905,2018-08-11 23:51:51,11559,85971,14157.0,61305.45
906,2018-08-11 23:51:30,16875,105812,14625.5,64132.8
907,2018-08-11 05:43:44,3672,0,14502.7,62571.05
908,2018-08-11 00:47:09,21233,99578,13524.3,59552.3
909,2018-08-10 18:49:01,608,5125,13467.3,59080.75
910,2018-08-10 18:33:31,18427,69832,14175.35,61092.75
911,2018-08-10 18:17:37,6969,57671,14438.05,63370.2
912,2018-08-10 15:00:38,3504,17088,14347.5,61821.6
